WO_NUMBER,WO_CREATEDATE,WO_COMPLETEDATE,WO_DESC,WO_TYPE,WO_TYPEDESC,WO_CUSTOMERNUMBER,SALES_CLASS,SERVICEADDRESSSTREETNUMBER,ServiceAddressStreetName,Year,Month,Zip
464823,5/13/11,5/20/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900993301,CITY RESIDENTIAL,14XX,GLENWOOD ST,2011,5,48205-3002
850630,10/15/11,12/6/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900970304,CITY RESIDENTIAL,18XX,MORANG DR,2011,12,48205-2962
464806,5/13/11,5/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900843305,CITY RESIDENTIAL,15XX,PARK GROVE ST,2011,5,48205-3041
850043,10/14/11,10/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900821301,CITY RESIDENTIAL,15XX,MAPLERIDGE ST,2011,10,48205-3024
850084,10/14/11,11/16/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900801303,CITY RESIDENTIAL,13XX,CEDARGROVE ST,2011,11,48205-3601
849752,10/14/11,10/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900770303,CITY RESIDENTIAL,14XX,MAPLERIDGE ST,2011,10,48205-3022
849942,10/14/11,10/25/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900765304,CITY RESIDENTIAL,18XX,MORANG DR,2011,10,48205-2961
850425,10/15/11,11/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900759304,CITY RESIDENTIAL,18XX,KELLY RD,2011,11,48224-1055
850368,10/15/11,11/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900751304,CITY RESIDENTIAL,13XX,TROESTER ST,2011,11,48205-3539
850074,10/14/11,11/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900716303,CITY RESIDENTIAL,14XX,LINNHURST ST,2011,11,48205-2812
453798,5/4/11,5/16/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900714301,CITY RESIDENTIAL,14XX,MAPLERIDGE ST,2011,5,48205-3022
850069,10/14/11,10/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900678301,CITY RESIDENTIAL,14XX,SPRING GARDEN ST,2011,10,48205-3517
453851,5/4/11,5/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900653302,CITY RESIDENTIAL,13XX,YOUNG ST,2011,5,48205-3646
156553,3/15/11,4/7/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,500085300,CITY COMMERCIAL,30XX,CHENE ST,2011,4,48207-2214
849962,10/14/11,10/17/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900646302,CITY RESIDENTIAL,14XX,FAIRCREST ST,2011,10,48205-2810
850145,10/14/11,10/27/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900629303,CITY RESIDENTIAL,14XX,HAZELRIDGE ST,2011,10,48205-3664
850161,10/14/11,10/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900595301,CITY RESIDENTIAL,14XX,MAYFIELD ST,2011,10,48205-4131
850068,10/14/11,10/21/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900591301,CITY RESIDENTIAL,14XX,GLENWOOD ST,2011,10,48205-2827
453804,5/4/11,5/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900579308,CITY RESIDENTIAL,14XX,CEDARGROVE ST,2011,5,48205-3603
464815,5/13/11,5/20/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900564303,CITY RESIDENTIAL,15XX,SPRING GARDEN ST,2011,5,48205-3526
850041,10/14/11,10/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900562301,CITY RESIDENTIAL,15XX,SPRING GARDEN ST,2011,10,48205-3526
849965,10/14/11,10/24/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900523302,CITY RESIDENTIAL,13XX,TROESTER ST,2011,10,48205-3539
850682,10/15/11,10/27/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900517305,CITY RESIDENTIAL,13XX,HAZELRIDGE ST,2011,10,48205-3664
850075,10/14/11,11/16/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900486303,CITY OF DETROIT,14XX,SEYMOUR ST,2011,11,48205-3507
849827,10/14/11,10/25/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900481302,CITY RESIDENTIAL,14XX,CEDARGROVE ST,2011,10,48205-3607
464801,5/13/11,6/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900474302,CITY RESIDENTIAL,15XX,EASTWOOD ST,2011,6,48205-2939
850086,10/14/11,10/21/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900445302,CITY RESIDENTIAL,15XX,GLENWOOD ST,2011,10,48205-3008
525519,6/29/11,7/7/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,500150301,CITY RESIDENTIAL,26XX,WATSON ST,2011,7,48201-2753
849927,10/14/11,10/21/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900406301,CITY RESIDENTIAL,15XX,GLENWOOD ST,2011,10,48205-3051
850677,10/15/11,10/18/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900339306,CITY RESIDENTIAL,15XX,GLENWOOD ST,2011,10,48205-3008
850071,10/14/11,10/24/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900334302,CITY RESIDENTIAL,14XX,LINNHURST ST,2011,10,48205-3013
850752,10/15/11,11/16/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900318301,CITY RESIDENTIAL,14XX,TROESTER ST,2011,11,48205-3546
849880,10/14/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900160300,CITY RESIDENTIAL,14XX,MAYFIELD ST,2011,11,48205-4027
850016,10/14/11,11/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900156301,CITY RESIDENTIAL,13XX,ALMA ST,2011,11,48205-3924
525514,6/29/11,7/7/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,500151300,CITY RESIDENTIAL,26XX,WATSON ST,2011,7,48201-2714
849977,10/14/11,10/17/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900147301,CITY RESIDENTIAL,15XX,FAIRCREST ST,2011,10,48205-2917
453797,5/4/11,5/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900143301,CITY RESIDENTIAL,14XX,LINNHURST ST,2011,5,48205-3010
850192,10/14/11,10/21/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900114301,CITY RESIDENTIAL,15XX,GLENWOOD ST,2011,10,48205-3053
850374,10/15/11,12/6/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900096301,CITY RESIDENTIAL,15XX,FORDHAM ST,2011,12,48205-2948
850079,10/14/11,10/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900088304,CITY RESIDENTIAL,15XX,SPRING GARDEN ST,2011,10,48205-3529
156577,3/15/11,4/7/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,500163300,CITY RESIDENTIAL,29XX,ERSKINE ST,2011,4,48201-2704
849892,10/14/11,10/24/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900063304,CITY RESIDENTIAL,14XX,TROESTER ST,2011,10,48205-3542
849960,10/14/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7900005300,CITY RESIDENTIAL,14XX,ROCHELLE ST,2011,11,48205-4037
850349,10/15/11,11/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805491300,CITY RESIDENTIAL,12XX,E MCNICHOLS RD,2011,11,48205-3315
849776,10/14/11,11/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805470300,CITY RESIDENTIAL,17XX,GITRE ST,2011,11,48205-3161
440800,4/28/11,5/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805468300,CITY RESIDENTIAL,17XX,GITRE ST,2011,5,48205-3161
850526,10/15/11,11/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805428301,CITY RESIDENTIAL,12XX,FAIRPORT ST,2011,11,48205-3436
849917,10/14/11,10/26/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805389300,CITY COMMERCIAL,13XX,GRATIOT AVE,2011,10,48205-3405
850529,10/15/11,11/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805382300,CITY COMMERCIAL,13XX,GRATIOT AVE,2011,11,48205-3455
441729,4/29/11,5/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805375300,CITY RESIDENTIAL,12XX,ALCOY ST,2011,5,48205-3402
850430,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805370300,CITY RESIDENTIAL,12XX,ALCOY ST,2011,11,48205-3401
849857,10/14/11,10/25/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805365300,CITY RESIDENTIAL,12XX,ALCOY ST,2011,10,48205-3402
525515,6/29/11,7/7/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,500190300,CITY COMMERCIAL,22XX,MACK AVE,2011,7,48201-2418
850393,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805363300,CITY RESIDENTIAL,12XX,ALCOY ST,2011,11,48205-3402
850544,10/15/11,11/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805317300,CITY RESIDENTIAL,12XX,GITRE ST,2011,11,48205-3404
440784,4/28/11,5/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805310300,CITY COMMERCIAL,13XX,GRATIOT AVE,2011,5,48205-3409
440789,4/28/11,5/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805309300,CITY COMMERCIAL,13XX,GRATIOT AVE,2011,5,48205-3409
850543,10/15/11,11/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805264300,CITY COMMERCIAL,13XX,E MCNICHOLS RD,2011,11,48205-3424
525510,6/29/11,7/7/11,VOID,318,CC TURN-OFF NON-PAYMENT,500197300,CITY RESIDENTIAL,25XX,ELIOT ST,2011,7,48201-2414
525527,6/29/11,7/7/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,500198302,CITY RESIDENTIAL,23XX,ELIOT ST,2011,7,48201-2451
850557,10/15/11,11/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805261300,CITY COMMERCIAL,13XX,E MCNICHOLS RD,2011,11,48205-3459
849818,10/14/11,11/2/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805235300,CITY RESIDENTIAL,17XX,JOANN ST,2011,11,48205-3177
850385,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805233300,CITY RESIDENTIAL,17XX,JOANN ST,2011,11,48205-3164
850624,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805208300,CITY RESIDENTIAL,12XX,HICKORY ST,2011,11,48205-3411
850462,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805198300,CITY RESIDENTIAL,17XX,HICKORY ST,2011,11,48205-3162
850045,10/14/11,10/26/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805178300,CITY COMMERCIAL,13XX,GRATIOT AVE,2011,10,48205-3433
850741,10/15/11,11/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805175300,CITY COMMERCIAL,13XX,GRATIOT AVE,2011,11,48205-2805
849809,10/14/11,10/25/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805162300,CITY RESIDENTIAL,18XX,SCHOENHERR ST,2011,10,48205-2733
440791,4/28/11,5/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805159300,CITY OF DETROIT,18XX,SCHOENHERR ST,2011,5,48205-2791
850348,10/15/11,11/2/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805150300,CITY RESIDENTIAL,18XX,SCHOENHERR ST,2011,11,48205-2794
441740,4/29/11,5/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805147300,CITY RESIDENTIAL,13XX,GLENWOOD ST,2011,5,48205-2823
850340,10/15/11,10/21/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805140300,CITY RESIDENTIAL,13XX,GLENWOOD ST,2011,10,48205-2824
525533,6/29/11,7/7/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,500263300,CITY COMMERCIAL,44XX,SAINT ANTOINE ST,2011,7,48201-1918
441739,4/29/11,5/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805127300,CITY RESIDENTIAL,13XX,GLENWOOD ST,2011,5,48205-2825
850128,10/14/11,10/20/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805104300,CITY RESIDENTIAL,13XX,PARK GROVE ST,2011,10,48205-2839
850418,10/15/11,10/25/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805099300,CITY RESIDENTIAL,13XX,PARK GROVE ST,2011,10,48205-2838
850718,10/15/11,10/25/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805096305,CITY RESIDENTIAL,13XX,PARK GROVE ST,2011,10,48205-2838
850509,10/15/11,10/25/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805095301,CITY RESIDENTIAL,13XX,PARK GROVE ST,2011,10,48205-2839
849832,10/14/11,10/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805084300,CITY RESIDENTIAL,13XX,MAPLERIDGE ST,2011,10,48205-2731
849782,10/14/11,10/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805070300,CITY RESIDENTIAL,13XX,MAPLERIDGE ST,2011,10,48205-2772
849980,10/14/11,11/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805051300,CITY RESIDENTIAL,18XX,PELKEY ST,2011,11,48205-2712
850103,10/14/11,11/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805046300,CITY RESIDENTIAL,18XX,PELKEY ST,2011,11,48205-2711
850494,10/15/11,11/2/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805044300,CITY RESIDENTIAL,18XX,SCHOENHERR ST,2011,11,48205-2795
441750,4/29/11,5/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805038300,CITY RESIDENTIAL,18XX,SCHOENHERR ST,2011,5,48205-2721
440808,4/28/11,5/25/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805029300,CITY COMMERCIAL,13XX,GRATIOT AVE,2011,5,48205-2857
849911,10/14/11,10/26/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805007300,CITY COMMERCIAL,14XX,GRATIOT AVE,2011,10,48205-2867
440787,4/28/11,5/12/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805006300,CITY COMMERCIAL,14XX,GRATIOT AVE,2011,5,48205-2867
849961,10/14/11,11/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7805001300,CITY RESIDENTIAL,13XX,SARATOGA ST,2011,11,48205-2853
850698,10/15/11,10/31/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804986300,CITY RESIDENTIAL,13XX,SARATOGA ST,2011,10,48205-2853
850473,10/15/11,10/31/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804984301,CITY RESIDENTIAL,13XX,SARATOGA ST,2011,10,48205-2852
850129,10/14/11,11/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804941300,CITY RESIDENTIAL,13XX,LINNHURST ST,2011,11,48205-2848
850614,10/15/11,11/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804919300,CITY RESIDENTIAL,13XX,LINNHURST ST,2011,11,48205-2851
156556,3/15/11,4/7/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,500390300,CITY COMMERCIAL,22XX,GRATIOT AVE,2011,4,48207-3204
849812,10/14/11,10/25/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804897300,CITY OF DETROIT,18XX,SCHOENHERR ST,2011,10,48205-2205
850507,10/15/11,11/7/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804873300,CITY RESIDENTIAL,18XX,MAPLEVIEW ST,2011,11,48205-2242
850704,10/15/11,11/7/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804868301,CITY RESIDENTIAL,18XX,MAPLEVIEW ST,2011,11,48205-2242
850481,10/15/11,11/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804866301,CITY RESIDENTIAL,18XX,RENO ST,2011,11,48205-2344
850732,10/15/11,10/31/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804837300,CITY RESIDENTIAL,13XX,FORDHAM ST,2011,10,48205-2326
850520,10/15/11,10/31/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804831300,CITY RESIDENTIAL,13XX,FORDHAM ST,2011,10,48205-2325
850454,10/15/11,10/31/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804829300,CITY RESIDENTIAL,13XX,FORDHAM ST,2011,10,48205-2325
156557,3/15/11,4/7/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,500428300,CITY COMMERCIAL,26XX,GRATIOT AVE,2011,4,48207-3207
850404,10/15/11,10/31/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804813300,CITY RESIDENTIAL,13XX,EASTWOOD ST,2011,10,48205-2278
850692,10/15/11,10/31/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804794300,CITY RESIDENTIAL,13XX,EASTWOOD ST,2011,10,48205-2301
850739,10/15/11,10/31/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804792300,CITY RESIDENTIAL,13XX,EASTWOOD ST,2011,10,48205-2301
850336,10/15/11,10/31/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804782300,CITY RESIDENTIAL,13XX,EASTWOOD ST,2011,10,48205-2302
849959,10/14/11,10/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804753300,CITY RESIDENTIAL,18XX,HICKORY ST,2011,10,48205-2710
850464,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804748300,CITY RESIDENTIAL,18XX,HICKORY ST,2011,11,48205-2709
850599,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804747301,CITY RESIDENTIAL,18XX,HICKORY ST,2011,11,48205-2709
850634,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804744300,CITY RESIDENTIAL,18XX,HICKORY ST,2011,11,48205-2709
441753,4/29/11,5/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804732300,CITY RESIDENTIAL,18XX,HICKORY ST,2011,5,48205-2203
850179,10/14/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804725300,CITY RESIDENTIAL,18XX,HICKORY ST,2011,11,48205-2204
850442,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804724302,CITY RESIDENTIAL,18XX,HICKORY ST,2011,11,48205-2203
850620,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804720300,CITY RESIDENTIAL,18XX,HICKORY ST,2011,11,48205-2204
850476,10/15/11,11/2/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804705301,CITY RESIDENTIAL,18XX,PELKEY ST,2011,11,48205-2713
849934,10/14/11,11/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804702300,CITY RESIDENTIAL,18XX,PELKEY ST,2011,11,48205-2714
440806,4/28/11,5/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804697300,CITY RESIDENTIAL,18XX,PELKEY ST,2011,5,48205-2713
850376,10/15/11,10/27/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804695300,CITY RESIDENTIAL,18XX,PELKEY ST,2011,10,48205-2714
850488,10/15/11,11/2/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804689300,CITY RESIDENTIAL,18XX,PELKEY ST,2011,11,48205-2715
156579,3/15/11,4/7/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,500507300,CITY COMMERCIAL,30XX,CHENE ST,2011,4,48207-2215
441730,4/29/11,5/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804684300,CITY RESIDENTIAL,18XX,PELKEY ST,2011,5,48205-2716
850723,10/15/11,11/2/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804662300,CITY RESIDENTIAL,18XX,PELKEY ST,2011,11,48205-2271
850181,10/14/11,11/2/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804659300,CITY RESIDENTIAL,18XX,PELKEY ST,2011,11,48205-2271
849814,10/14/11,11/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804638300,CITY RESIDENTIAL,13XX,GREINER ST,2011,11,48205-2741
850429,10/15/11,10/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804627300,CITY RESIDENTIAL,13XX,GREINER ST,2011,10,48205-2723
850636,10/15/11,10/28/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804625300,CITY RESIDENTIAL,13XX,GREINER ST,2011,10,48205-2723
850397,10/15/11,10/19/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804607301,CITY RESIDENTIAL,18XX,ALCOY ST,2011,10,48205-2736
441727,4/29/11,5/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804592301,CITY RESIDENTIAL,18XX,ALCOY ST,2011,5,48205-2737
441728,4/29/11,5/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804588300,CITY RESIDENTIAL,18XX,ALCOY ST,2011,5,48205-2738
850505,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804551301,CITY RESIDENTIAL,18XX,ALCOY ST,2011,11,48205-2201
850360,10/15/11,10/25/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804536300,CITY RESIDENTIAL,18XX,ALCOY ST,2011,10,48205-2201
440782,4/28/11,5/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804521300,CITY RESIDENTIAL,18XX,HICKORY ST,2011,5,48205-2705
850426,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804517300,CITY RESIDENTIAL,18XX,HICKORY ST,2011,11,48205-2705
441725,4/29/11,5/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804511300,CITY RESIDENTIAL,12XX,GREINER ST,2011,5,48205-2639
850528,10/15/11,10/24/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804489300,CITY RESIDENTIAL,18XX,FAIRPORT ST,2011,10,48205-2630
441731,4/29/11,5/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804472300,CITY RESIDENTIAL,18XX,FAIRPORT ST,2011,5,48205-2633
441754,4/29/11,5/26/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804462300,CITY RESIDENTIAL,18XX,FAIRPORT ST,2011,5,48205-2633
850177,10/14/11,10/27/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804456300,CITY RESIDENTIAL,18XX,FAIRPORT ST,2011,10,48205-2633
850650,10/15/11,10/25/11,VOID,318,CC TURN-OFF NON-PAYMENT,7804454300,CITY RESIDENTIAL,18XX,FAIRPORT ST,2011,10,48205-2632
849757,10/14/11,10/27/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804453301,CITY RESIDENTIAL,18XX,FAIRPORT ST,2011,10,48205-2633
850409,10/15/11,10/27/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804423301,CITY RESIDENTIAL,18XX,JOANN ST,2011,10,48205-2746
850139,10/14/11,10/27/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804420300,CITY RESIDENTIAL,18XX,JOANN ST,2011,10,48205-2746
850705,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804403300,CITY RESIDENTIAL,18XX,JOANN ST,2011,11,48205-2747
850441,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804400300,CITY RESIDENTIAL,18XX,JOANN ST,2011,11,48205-2748
850076,10/14/11,11/2/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804393300,CITY RESIDENTIAL,18XX,JOANN ST,2011,11,48205-2748
850110,10/14/11,11/2/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804388300,CITY RESIDENTIAL,18XX,JOANN ST,2011,11,48205-2748
850517,10/15/11,11/9/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804380300,CITY COMMERCIAL,13XX,E 7 MILE RD,2011,11,48205-2220
849740,10/14/11,10/27/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804372300,CITY RESIDENTIAL,18XX,FAIRPORT ST,2011,10,48205-2635
850100,10/14/11,11/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804361300,CITY RESIDENTIAL,18XX,FAIRPORT ST,2011,11,48205-2634
849824,10/14/11,10/27/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804356300,CITY RESIDENTIAL,18XX,FAIRPORT ST,2011,10,48205-2635
440796,4/28/11,5/13/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804355300,CITY RESIDENTIAL,18XX,FAIRPORT ST,2011,5,48205-2635
850617,10/15/11,11/1/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804330300,CITY RESIDENTIAL,18XX,FAIRPORT ST,2011,11,48205-2228
441741,4/29/11,5/4/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804329300,CITY RESIDENTIAL,18XX,FAIRPORT ST,2011,5,48205-2227
850463,10/15/11,10/27/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804306300,CITY RESIDENTIAL,19XX,FAIRPORT ST,2011,10,48205-2208
793713,9/12/11,9/14/11,COMPLETE,324,CC NON-RESIDENTIAL SHUT,7804294301,CITY RESIDENTIAL,19XX,FAIRPORT ST,2011,9,48205-2272
525512,6/29/11,7/8/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,500627300,CITY RESIDENTIAL,21XX,ILLINOIS ST,2011,7,48207-1432
849777,10/14/11,10/27/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804284300,CITY RESIDENTIAL,19XX,FAIRPORT ST,2011,10,48205-2273
850545,10/15/11,11/3/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804278300,CITY RESIDENTIAL,18XX,JOANN ST,2011,11,48205-2230
441737,4/29/11,5/25/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804274300,CITY RESIDENTIAL,18XX,JOANN ST,2011,5,48205-2230
849820,10/14/11,11/2/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804271301,CITY RESIDENTIAL,18XX,JOANN ST,2011,11,48205-2229
850482,10/15/11,10/27/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804244300,CITY RESIDENTIAL,19XX,JOANN ST,2011,10,48205-2210
850697,10/15/11,10/24/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804242301,CITY RESIDENTIAL,19XX,JOANN ST,2011,10,48205-2210
850550,10/15/11,10/24/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804241300,CITY RESIDENTIAL,19XX,JOANN ST,2011,10,48205-2209
850611,10/15/11,10/18/11,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7804228301,CITY RESIDENTIAL,13XX,TACOMA ST,2011,10,48205-1765
