WO_NUMBER,WO_CREATEDATE,WO_COMPLETEDATE,WO_DESC,WO_TYPE,WO_TYPEDESC,WO_CUSTOMERNUMBER,SALES_CLASS,SERVICEADDRESSSTREETNUMBER,ServiceAddressStreetName,Year,Month,Zip
629528,10/12/17,10/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,6900161301,CITY RESIDENTIAL,84XX,MAXWELL ST,2017,10,48213-2166
370507,6/14/17,6/23/17,VOID,324,CC NON-RESIDENTIAL SHUT,6900039300,CITY COMMERCIAL,10XX,GRATIOT AVE,2017,6,48213-3210
220729,4/11/17,4/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000698300,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,4,48203-1231
223090,4/12/17,4/25/17,COMPLETE,324,CC NON-RESIDENTIAL SHUT,6900036300,CITY COMMERCIAL,10XX,GRATIOT AVE,2017,4,48213-1221
336264,6/2/17,6/2/17,VOID,324,CC NON-RESIDENTIAL SHUT,6803694300,CITY COMMERCIAL,31XX,GRATIOT AVE,2017,6,48207-2335
370273,6/14/17,6/23/17,COMPLETE,324,CC NON-RESIDENTIAL SHUT,6803692300,CITY COMMERCIAL,39XX,MOUNT ELLIOTT ST,2017,6,48207-1841
370272,6/14/17,6/23/17,COMPLETE,324,CC NON-RESIDENTIAL SHUT,6803691300,CITY COMMERCIAL,37XX,GRATIOT AVE,2017,6,48207-1831
336262,6/2/17,6/6/17,VOID,324,CC NON-RESIDENTIAL SHUT,6803676300,CITY COMMERCIAL,68XX,MEDBURY ST,2017,6,48211-3317
334504,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6803613300,CITY RESIDENTIAL,55XX,JOS CAMPAU ST,2017,6,48211-2836
334503,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6803520300,CITY RESIDENTIAL,59XX,JOS CAMPAU ST,2017,6,48211-2842
627623,10/12/17,10/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6803483300,CITY RESIDENTIAL,39XX,JOS CAMPAU ST,2017,10,48207-1657
632879,10/13/17,10/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6803469300,CITY RESIDENTIAL,41XX,JOS CAMPAU ST,2017,10,48207-1617
220730,4/11/17,4/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000705300,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,4,48203-1232
334501,6/1/17,6/7/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803455300,CITY RESIDENTIAL,44XX,JOS CAMPAU ST,2017,6,48207-1552
334500,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6803452300,CITY RESIDENTIAL,44XX,JOS CAMPAU ST,2017,6,48207-1552
334499,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6803451300,CITY RESIDENTIAL,44XX,JOS CAMPAU ST,2017,6,48207-1552
627622,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803438301,CITY RESIDENTIAL,38XX,MITCHELL ST,2017,10,48207-1666
220731,4/11/17,4/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000706300,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,4,48203-1231
351602,6/8/17,6/14/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000706301,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,6,48203-1231
627621,10/12/17,10/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803430301,CITY RESIDENTIAL,39XX,MITCHELL ST,2017,10,48207-1669
220732,4/11/17,4/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000708300,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,4,48203-1232
644421,10/18/17,10/20/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803426300,CITY RESIDENTIAL,41XX,MITCHELL ST,2017,10,48207-1670
423410,7/11/17,7/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803409300,CITY RESIDENTIAL,44XX,MITCHELL ST,2017,7,48207-1554
627619,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6803386300,CITY RESIDENTIAL,47XX,MITCHELL ST,2017,10,48207-1250
419143,7/11/17,7/18/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000711303,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,7,48203-1232
334496,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6803348300,CITY RESIDENTIAL,41XX,MCDOUGALL ST,2017,6,48207-1601
334495,6/1/17,6/7/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803337300,CITY RESIDENTIAL,44XX,MCDOUGALL ST,2017,6,48207-1545
334493,6/1/17,6/1/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803316300,CITY RESIDENTIAL,37XX,MITCHELL ST,2017,6,48207-2250
351604,6/8/17,6/9/17,VOID,318,CC TURN-OFF NON-PAYMENT,1000714300,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,6,48203-1232
627618,10/12/17,10/16/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803286300,CITY RESIDENTIAL,48XX,MCDOUGALL ST,2017,10,48207-1247
334491,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6803190301,CITY RESIDENTIAL,54XX,ELMWOOD ST,2017,6,48211-3002
334490,6/1/17,6/7/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803142300,CITY RESIDENTIAL,31XX,E ALEXANDRINE ST,2017,6,48207-1682
334489,6/1/17,6/7/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803141300,CITY RESIDENTIAL,31XX,E ALEXANDRINE ST,2017,6,48207-1682
334487,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6803129300,CITY RESIDENTIAL,33XX,E ALEXANDRINE ST,2017,6,48207-1632
334486,6/1/17,6/6/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803124300,CITY RESIDENTIAL,29XX,LELAND ST,2017,6,48207-1661
627614,10/12/17,10/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803112300,CITY RESIDENTIAL,33XX,LELAND ST,2017,10,48207-2353
334485,6/1/17,6/1/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803085300,CITY RESIDENTIAL,33XX,ILLINOIS ST,2017,6,48207-2342
334484,6/1/17,6/6/17,VOID,318,CC TURN-OFF NON-PAYMENT,6803051300,CITY RESIDENTIAL,31XX,SUPERIOR ST,2017,6,48207-1627
627613,10/12/17,10/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6803048300,CITY RESIDENTIAL,31XX,SUPERIOR ST,2017,10,48207-1627
220733,4/11/17,4/18/17,VOID,318,CC TURN-OFF NON-PAYMENT,1000720300,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,4,48203-1231
351605,6/8/17,6/14/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000720301,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,6,48203-1231
334481,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802981300,CITY RESIDENTIAL,33XX,FREMONT PL,2017,6,48207-1513
419144,7/11/17,7/18/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000723300,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,7,48203-1231
334480,6/1/17,6/3/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802957300,CITY RESIDENTIAL,35XX,E FOREST AVE,2017,6,48207-1733
627612,10/12/17,10/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802944300,CITY RESIDENTIAL,31XX,GARFIELD ST,2017,10,48207-1540
351606,6/8/17,6/8/17,VOID,318,CC TURN-OFF NON-PAYMENT,1000726300,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,6,48203-1231
334478,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802887300,CITY RESIDENTIAL,34XX,E HANCOCK ST,2017,6,48207-1239
334477,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802866300,CITY RESIDENTIAL,36XX,E HANCOCK ST,2017,6,48207-1346
423408,7/11/17,7/15/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802865300,CITY RESIDENTIAL,36XX,E HANCOCK ST,2017,7,48207-1333
627610,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802854300,CITY RESIDENTIAL,31XX,E FOREST AVE,2017,10,48207-1224
334475,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802838300,CITY RESIDENTIAL,31XX,E WARREN AVE,2017,6,48207-1257
334473,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802793300,CITY RESIDENTIAL,34XX,FARNSWORTH ST,2017,6,48211-3024
627609,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802770300,CITY RESIDENTIAL,36XX,FARNSWORTH ST,2017,10,48211-3123
627608,10/12/17,10/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802767300,CITY RESIDENTIAL,36XX,FARNSWORTH ST,2017,10,48211-3156
334470,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802749300,CITY RESIDENTIAL,37XX,FARNSWORTH ST,2017,6,48211-3123
367338,6/14/17,6/22/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802731300,CITY RESIDENTIAL,35XX,THEODORE ST,2017,6,48211-3128
220734,4/11/17,4/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000743302,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,4,48203-1230
627607,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802715300,CITY RESIDENTIAL,36XX,THEODORE ST,2017,10,48211-3112
627606,10/12/17,10/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802714302,CITY RESIDENTIAL,36XX,THEODORE ST,2017,10,48211-3111
334468,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802714300,CITY RESIDENTIAL,36XX,THEODORE ST,2017,6,48211-3111
595593,10/3/17,10/5/17,VOID,324,CC NON-RESIDENTIAL SHUT,6802713300,CITY RESIDENTIAL,37XX,THEODORE ST,2017,10,48211-3112
627605,10/12/17,10/19/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802711301,CITY RESIDENTIAL,37XX,THEODORE ST,2017,10,48211-3112
220735,4/11/17,4/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,1000752300,CITY RESIDENTIAL,20XX,RUSSELL ST,2017,4,48203-1230
334467,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802711300,CITY RESIDENTIAL,37XX,THEODORE ST,2017,6,48211-3112
334466,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802705300,CITY RESIDENTIAL,36XX,E KIRBY ST,2017,6,48211-3107
627603,10/12/17,10/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802668301,CITY RESIDENTIAL,35XX,FREDERICK ST,2017,10,48211-3126
334465,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802623300,CITY RESIDENTIAL,33XX,FARNSWORTH ST,2017,6,48211-3023
334464,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802622300,CITY RESIDENTIAL,33XX,FARNSWORTH ST,2017,6,48211-3024
334461,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802554300,CITY RESIDENTIAL,35XX,E KIRBY ST,2017,6,48211-3108
334460,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802545300,CITY RESIDENTIAL,36XX,E KIRBY ST,2017,6,48211-3108
627601,10/12/17,10/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802544300,CITY RESIDENTIAL,36XX,E KIRBY ST,2017,10,48211-3107
334459,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802534300,CITY RESIDENTIAL,31XX,E PALMER ST,2017,6,48211-2961
423405,7/11/17,8/7/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802528300,CITY RESIDENTIAL,31XX,E PALMER ST,2017,8,48211-2962
334458,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802485300,CITY RESIDENTIAL,36XX,E PALMER ST,2017,6,48211-3154
367336,6/14/17,6/21/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802446300,CITY RESIDENTIAL,36XX,E FERRY ST,2017,6,48211-3106
334457,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802420301,CITY RESIDENTIAL,48XX,MORAN ST,2017,6,48207-1277
627600,10/12/17,10/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802389300,CITY RESIDENTIAL,19XX,E GRAND BLVD,2017,10,48211-2948
334453,6/1/17,6/7/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802365300,CITY RESIDENTIAL,20XX,E GRAND BLVD,2017,6,48211-2964
627599,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802347300,CITY RESIDENTIAL,58XX,MORAN ST,2017,10,48211-3047
334452,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802344300,CITY RESIDENTIAL,58XX,MORAN ST,2017,6,48211-3047
367333,6/14/17,6/22/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802286300,CITY RESIDENTIAL,59XX,LUCKY PL,2017,6,48211-3043
334450,6/1/17,6/6/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802201300,CITY RESIDENTIAL,52XX,MOUNT ELLIOTT ST,2017,6,48211-3121
334449,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802199300,CITY RESIDENTIAL,52XX,MOUNT ELLIOTT ST,2017,6,48211-3121
334448,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6802189305,CITY RESIDENTIAL,54XX,MOUNT ELLIOTT ST,2017,6,48211-3113
627597,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802123300,CITY RESIDENTIAL,38XX,MOUNT ELLIOTT ST,2017,10,48207-1822
419145,7/11/17,7/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,1000786300,CITY RESIDENTIAL,19XX,RUSSELL ST,2017,7,48203-1324
336261,6/2/17,6/8/17,COMPLETE,324,CC NON-RESIDENTIAL SHUT,6802077301,CITY COMMERCIAL,34XX,GRATIOT AVE,2017,6,48207-2352
214096,4/6/17,4/12/17,COMPLETE,324,CC NON-RESIDENTIAL SHUT,6802071300,CITY COMMERCIAL,35XX,GRATIOT AVE,2017,4,48207-1830
423863,7/11/17,8/7/17,COMPLETE,324,CC NON-RESIDENTIAL SHUT,6802070300,CITY COMMERCIAL,35XX,GRATIOT AVE,2017,8,48207-1830
423862,7/11/17,7/20/17,VOID,324,CC NON-RESIDENTIAL SHUT,6802056300,CITY COMMERCIAL,63XX,GRATIOT AVE,2017,7,48207-1807
336260,6/2/17,6/8/17,COMPLETE,324,CC NON-RESIDENTIAL SHUT,6802036302,CITY COMMERCIAL,31XX,MACK AVE,2017,6,48207-2360
627596,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,6802025301,CITY RESIDENTIAL,34XX,MACK AVE,2017,10,48207-2314
220736,4/11/17,4/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000795300,CITY RESIDENTIAL,19XX,RUSSELL ST,2017,4,48203-1322
631238,10/12/17,10/19/17,COMPLETE,324,CC NON-RESIDENTIAL SHUT,6802012300,CITY COMMERCIAL,63XX,MACK AVE,2017,10,48207-2302
423861,7/11/17,7/18/17,VOID,324,CC NON-RESIDENTIAL SHUT,6802010300,CITY INDUSTRIAL,64XX,MACK AVE,2017,7,48207-2304
334445,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801982300,CITY RESIDENTIAL,40XX,MELDRUM ST,2017,6,48207-1812
423404,7/11/17,8/7/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801967300,CITY RESIDENTIAL,44XX,MELDRUM ST,2017,8,48207-1758
334444,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801954301,CITY RESIDENTIAL,48XX,MELDRUM ST,2017,6,48207-1337
627595,10/12/17,10/16/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801953300,CITY RESIDENTIAL,48XX,MELDRUM ST,2017,10,48207-1337
334441,6/1/17,6/2/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801951300,CITY RESIDENTIAL,48XX,MELDRUM ST,2017,6,48207-1337
367331,6/14/17,6/20/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801920300,CITY RESIDENTIAL,63XX,THEODORE ST,2017,6,48211-3231
220737,4/11/17,4/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,1000808303,CITY RESIDENTIAL,19XX,RUSSELL ST,2017,4,48203-1323
627593,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801906301,CITY RESIDENTIAL,36XX,CONCORD ST,2017,10,48207-2512
334437,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801892300,CITY RESIDENTIAL,37XX,CONCORD ST,2017,6,48207-2513
423403,7/11/17,7/20/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801891300,CITY RESIDENTIAL,37XX,CONCORD ST,2017,7,48207-2514
334434,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801825300,CITY RESIDENTIAL,47XX,CONCORD ST,2017,6,48207-1303
627592,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801808300,CITY RESIDENTIAL,50XX,CONCORD ST,2017,10,48211-3216
367328,6/14/17,6/22/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801787300,CITY RESIDENTIAL,54XX,CONCORD ST,2017,6,48211-3225
585112,9/29/17,10/2/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000811300,CITY RESIDENTIAL,19XX,RUSSELL ST,2017,10,48203-1322
367327,6/14/17,6/22/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801784300,CITY RESIDENTIAL,54XX,CONCORD ST,2017,6,48211-3225
334431,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801771300,CITY RESIDENTIAL,52XX,CANTON ST,2017,6,48211-3326
627591,10/12/17,10/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801756300,CITY RESIDENTIAL,55XX,CANTON ST,2017,10,48211-3302
334430,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801735300,CITY RESIDENTIAL,70XX,FREDERICK ST,2017,6,48211-3424
627590,10/12/17,10/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801712300,CITY RESIDENTIAL,39XX,CANTON ST,2017,10,48207-1940
334427,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801700300,CITY RESIDENTIAL,41XX,CANTON ST,2017,6,48207-1918
423401,7/11/17,7/20/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801684300,CITY RESIDENTIAL,44XX,CANTON ST,2017,7,48207-1919
334426,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801673300,CITY RESIDENTIAL,47XX,CANTON ST,2017,6,48207-1320
334425,6/1/17,6/6/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801670300,CITY RESIDENTIAL,47XX,CANTON ST,2017,6,48207-1321
334424,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801667300,CITY RESIDENTIAL,47XX,CANTON ST,2017,6,48207-1320
334423,6/1/17,6/3/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801652300,CITY RESIDENTIAL,48XX,CANTON ST,2017,6,48207-1323
627589,10/12/17,10/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801649300,CITY RESIDENTIAL,48XX,CANTON ST,2017,10,48207-1323
334420,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801639301,CITY RESIDENTIAL,50XX,CANTON ST,2017,6,48211-3322
334419,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801629300,CITY RESIDENTIAL,36XX,HELEN ST,2017,6,48207-2534
627588,10/12/17,10/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801628300,CITY RESIDENTIAL,36XX,HELEN ST,2017,10,48207-2533
627587,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801627300,CITY RESIDENTIAL,36XX,HELEN ST,2017,10,48207-2533
627586,10/12/17,10/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801609300,CITY RESIDENTIAL,37XX,HELEN ST,2017,10,48207-2534
419147,7/11/17,7/16/17,VOID,318,CC TURN-OFF NON-PAYMENT,1000831300,CITY RESIDENTIAL,20XX,CARDONI ST,2017,7,48203-1222
334417,6/1/17,6/6/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801600300,CITY RESIDENTIAL,39XX,HELEN ST,2017,6,48207-1944
334416,6/1/17,6/6/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801598300,CITY RESIDENTIAL,39XX,HELEN ST,2017,6,48207-1944
334415,6/1/17,6/6/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801595301,CITY RESIDENTIAL,39XX,HELEN ST,2017,6,48207-1944
334413,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801574300,CITY RESIDENTIAL,41XX,HELEN ST,2017,6,48207-1947
627583,10/12/17,10/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801560300,CITY RESIDENTIAL,44XX,HELEN ST,2017,10,48207-1932
334411,6/1/17,6/2/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801552300,CITY RESIDENTIAL,46XX,HELEN ST,2017,6,48207-1934
334410,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801549300,CITY RESIDENTIAL,46XX,HELEN ST,2017,6,48207-1933
367324,6/14/17,6/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801542300,CITY RESIDENTIAL,36XX,CANTON ST,2017,6,48207-2524
334408,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801527300,CITY RESIDENTIAL,36XX,CANTON ST,2017,6,48207-2524
220738,4/11/17,4/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,1000851300,CITY RESIDENTIAL,20XX,CARDONI ST,2017,4,48203-1219
632878,10/13/17,10/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801522300,CITY RESIDENTIAL,37XX,CANTON ST,2017,10,48207-2523
334407,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801515300,CITY RESIDENTIAL,50XX,HELEN ST,2017,6,48211-3343
334405,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801499300,CITY RESIDENTIAL,53XX,HELEN ST,2017,6,48211-3348
220739,4/11/17,4/17/17,VOID,318,CC TURN-OFF NON-PAYMENT,1000862300,CITY RESIDENTIAL,20XX,CARDONI ST,2017,4,48203-1220
627579,10/12/17,10/13/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801491300,CITY RESIDENTIAL,54XX,HELEN ST,2017,10,48211-3351
334403,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801480300,CITY OF DETROIT,55XX,HELEN ST,2017,6,48211-3353
419149,7/11/17,7/16/17,VOID,318,CC TURN-OFF NON-PAYMENT,1000874300,CITY RESIDENTIAL,20XX,CARDONI ST,2017,7,48203-1217
334402,6/1/17,6/1/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801478300,CITY RESIDENTIAL,55XX,HELEN ST,2017,6,48211-3353
627577,10/12/17,10/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801476301,CITY RESIDENTIAL,55XX,HELEN ST,2017,10,48211-3352
423400,7/11/17,7/14/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801442300,CITY RESIDENTIAL,61XX,CANTON ST,2017,7,48211-2445
334400,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801426306,CITY RESIDENTIAL,60XX,HELEN ST,2017,6,48211-3315
352020,6/8/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801387300,CITY RESIDENTIAL,12XX,E GRAND BLVD,2017,6,48211-3407
627575,10/12/17,10/20/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801363300,CITY RESIDENTIAL,14XX,E GRAND BLVD,2017,10,48211-3448
334395,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801344300,CITY RESIDENTIAL,17XX,E GRAND BLVD,2017,6,48211-3145
334394,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801343301,CITY RESIDENTIAL,17XX,E GRAND BLVD,2017,6,48211-3146
367321,6/14/17,6/22/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801319301,CITY RESIDENTIAL,17XX,E GRAND BLVD,2017,6,48211-3145
334392,6/1/17,6/5/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801293300,CITY RESIDENTIAL,11XX,E GRAND BLVD,2017,6,48211-3426
423398,7/11/17,8/7/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801286300,CITY RESIDENTIAL,12XX,E GRAND BLVD,2017,8,48211-3428
334391,6/1/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801282300,CITY RESIDENTIAL,12XX,E GRAND BLVD,2017,6,48211-3428
423860,7/11/17,8/7/17,COMPLETE,324,CC NON-RESIDENTIAL SHUT,6801256300,CITY COMMERCIAL,68XX,GRATIOT AVE,2017,8,48207-1914
155231,3/1/17,3/3/17,VOID,324,CC NON-RESIDENTIAL SHUT,6801247300,CITY COMMERCIAL,72XX,GRATIOT AVE,2017,3,48213-2816
354194,6/8/17,6/8/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801242300,CITY RESIDENTIAL,80XX,E GRAND BLVD,2017,6,48207-2551
220740,4/11/17,4/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000903300,CITY RESIDENTIAL,19XX,CARDONI ST,2017,4,48203-1325
367320,6/14/17,6/23/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801234300,CITY RESIDENTIAL,84XX,E GRAND BLVD,2017,6,48207-2551
423397,7/11/17,8/3/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801233300,CITY RESIDENTIAL,84XX,E GRAND BLVD,2017,8,48207-2552
367319,6/14/17,6/16/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801232300,CITY RESIDENTIAL,84XX,E GRAND BLVD,2017,6,48207-2551
3627,1/10/17,1/20/17,VOID,318,CC TURN-OFF NON-PAYMENT,6801229300,CITY RESIDENTIAL,85XX,E GRAND BLVD,2017,1,48207-2551
629145,10/12/17,10/26/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1000911300,CITY RESIDENTIAL,19XX,CARDONI ST,2017,10,48203-1315
627571,10/12/17,10/19/17,COMPLETE,318,CC TURN-OFF NON-PAYMENT,6801224300,CITY RESIDENTIAL,86XX,E GRAND BLVD,2017,10,48207-2551
