WO_NUMBER,WO_CREATEDATE,WO_COMPLETEDATE,WO_DESC,WO_TYPE,WO_TYPEDESC,WO_CUSTOMERNUMBER,SALES_CLASS,SERVICEADDRESSSTREETNUMBER,ServiceAddressStreetName,Year,Month,Zip
666256,8/15/12,8/30/12,VOID,318,CC TURN-OFF NON-PAYMENT,7302398300,CITY RESIDENTIAL,18XX,KEYSTONE ST,2012,8,48234-2328
859607,10/12/12,10/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302395303,CITY RESIDENTIAL,18XX,KEYSTONE ST,2012,10,48234-2329
666330,8/15/12,8/22/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302335302,CITY RESIDENTIAL,18XX,MOENART ST,2012,8,48234-2350
864073,10/12/12,10/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302308302,CITY RESIDENTIAL,18XX,MOENART ST,2012,10,48234-2352
860965,10/12/12,10/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302297301,CITY RESIDENTIAL,18XX,MOENART ST,2012,10,48234-2352
666531,8/15/12,9/10/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302289300,CITY COMMERCIAL,52XX,E 7 MILE RD,2012,9,48234-2357
666232,8/15/12,8/30/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302281300,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,8,48234-2334
666088,8/15/12,8/30/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302280301,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,8,48234-2335
666143,8/15/12,8/30/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302279300,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,8,48234-2334
666239,8/15/12,8/30/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302278300,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,8,48234-2335
864400,10/12/12,10/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302272301,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,10,48234-2335
666532,8/15/12,8/30/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302262300,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,8,48234-2334
859007,10/12/12,10/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302259301,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,10,48234-2335
666545,8/15/12,8/30/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302258300,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,8,48234-2334
330444,4/16/12,5/1/12,VOID,318,CC TURN-OFF NON-PAYMENT,7302256300,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,5,48234-2335
544060,7/23/12,7/31/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801291300,CITY RESIDENTIAL,19XX,MACKAY ST,2012,7,48234-1444
330378,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302245301,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,4,48234-2336
861349,10/12/12,10/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302231301,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,10,48234-2337
666421,8/15/12,8/30/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302226301,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,8,48234-2337
330298,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302218300,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,4,48234-2337
330268,4/16/12,4/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302213300,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,4,48234-2362
330379,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302187300,CITY OF DETROIT,19XX,MOENART ST,2012,4,48234-2353
330381,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302181300,CITY RESIDENTIAL,19XX,MOENART ST,2012,4,48234-2354
330320,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302178300,CITY RESIDENTIAL,19XX,MOENART ST,2012,4,48234-2355
330312,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302169300,CITY RESIDENTIAL,19XX,MOENART ST,2012,4,48234-2355
666562,8/15/12,8/29/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302167300,CITY RESIDENTIAL,19XX,MOENART ST,2012,8,48234-2355
330428,4/16/12,12/21/12,VOID,318,CC TURN-OFF NON-PAYMENT,7302159301,CITY RESIDENTIAL,19XX,MOENART ST,2012,12,48234-2355
544047,7/23/12,7/31/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801297301,CITY RESIDENTIAL,19XX,MACKAY ST,2012,7,48234-1463
330382,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302149300,CITY RESIDENTIAL,19XX,MOENART ST,2012,4,48234-2355
543996,7/23/12,7/31/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801298300,CITY RESIDENTIAL,19XX,MACKAY ST,2012,7,48234-1463
666124,8/15/12,8/22/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302145300,CITY RESIDENTIAL,19XX,MOENART ST,2012,8,48234-2356
666165,8/15/12,9/7/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302132300,CITY RESIDENTIAL,30XX,E OUTER DR,2012,9,48234-2366
666379,8/15/12,8/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302123300,CITY RESIDENTIAL,20XX,CALDWELL ST,2012,8,48234-2417
330383,4/16/12,4/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302122300,CITY RESIDENTIAL,20XX,CALDWELL ST,2012,4,48234-2416
330412,4/16/12,4/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302120300,CITY RESIDENTIAL,20XX,CALDWELL ST,2012,4,48234-2417
330384,4/16/12,4/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302119300,CITY RESIDENTIAL,20XX,CALDWELL ST,2012,4,48234-2416
666361,8/15/12,8/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302112300,CITY RESIDENTIAL,20XX,CALDWELL ST,2012,8,48234-2417
862613,10/12/12,11/1/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302108301,CITY RESIDENTIAL,20XX,CALDWELL ST,2012,11,48234-2416
330433,4/16/12,4/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302103300,CITY RESIDENTIAL,20XX,CALDWELL ST,2012,4,48234-2417
544280,7/23/12,7/31/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801309300,CITY RESIDENTIAL,19XX,MACKAY ST,2012,7,48234-1431
666511,8/15/12,8/16/12,VOID,318,CC TURN-OFF NON-PAYMENT,7302089303,CITY RESIDENTIAL,20XX,BUFFALO ST,2012,8,48234-2413
666236,8/15/12,9/4/12,VOID,318,CC TURN-OFF NON-PAYMENT,7302087303,CITY RESIDENTIAL,20XX,BUFFALO ST,2012,9,48234-2413
862966,10/12/12,11/2/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302086301,CITY RESIDENTIAL,20XX,BUFFALO ST,2012,11,48234-2413
859307,10/12/12,10/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801312301,CITY RESIDENTIAL,19XX,MACKAY ST,2012,10,48234-1431
666121,8/15/12,9/6/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302084300,CITY RESIDENTIAL,20XX,BUFFALO ST,2012,9,48234-2413
666284,8/15/12,9/6/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302082300,CITY RESIDENTIAL,20XX,BUFFALO ST,2012,9,48234-2412
666348,8/15/12,9/6/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302080300,CITY RESIDENTIAL,20XX,BUFFALO ST,2012,9,48234-2412
666395,8/15/12,8/21/12,VOID,318,CC TURN-OFF NON-PAYMENT,7302069300,CITY RESIDENTIAL,19XX,BLOOM ST,2012,8,48234-2469
666583,8/15/12,8/21/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302053300,CITY RESIDENTIAL,20XX,BLOOM ST,2012,8,48234-2406
666250,8/15/12,8/21/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302047300,CITY RESIDENTIAL,20XX,BLOOM ST,2012,8,48234-2407
330424,4/16/12,4/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302031300,CITY RESIDENTIAL,20XX,BLOOM ST,2012,4,48234-2408
861865,10/12/12,11/1/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302030301,CITY RESIDENTIAL,20XX,BLOOM ST,2012,11,48234-2409
330385,4/16/12,4/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302022300,CITY RESIDENTIAL,20XX,BLOOM ST,2012,4,48234-2409
330418,4/16/12,4/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302016300,CITY RESIDENTIAL,20XX,BLOOM ST,2012,4,48234-2408
856981,10/12/12,11/1/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302014301,CITY RESIDENTIAL,20XX,BLOOM ST,2012,11,48234-2408
94347,2/22/12,2/29/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801323300,CITY RESIDENTIAL,19XX,MACKAY ST,2012,2,48234-1430
859894,10/12/12,10/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7302000301,CITY RESIDENTIAL,19XX,MOENART ST,2012,10,48234-2318
330440,4/16/12,5/8/12,VOID,318,CC TURN-OFF NON-PAYMENT,7301993300,CITY COMMERCIAL,55XX,E 8 MILE RD,2012,5,48234-1122
665962,8/15/12,9/10/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301980300,CITY COMMERCIAL,20XX,MOUND RD,2012,9,48234-2510
330287,4/16/12,4/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301968300,CITY RESIDENTIAL,20XX,ALBANY ST,2012,4,48234-2505
666581,8/15/12,9/6/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301958300,CITY RESIDENTIAL,20XX,ALBANY ST,2012,9,48234-2506
864563,10/12/12,11/5/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301954302,CITY RESIDENTIAL,20XX,ALBANY ST,2012,11,48234-2506
861380,10/12/12,11/2/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301939302,CITY RESIDENTIAL,20XX,SYRACUSE ST,2012,11,48234-2512
860538,10/12/12,11/2/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301927304,CITY RESIDENTIAL,20XX,SYRACUSE ST,2012,11,48234-2515
860637,10/12/12,11/2/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301926302,CITY RESIDENTIAL,20XX,SYRACUSE ST,2012,11,48234-2515
330388,4/16/12,4/30/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301919300,CITY RESIDENTIAL,20XX,SYRACUSE ST,2012,4,48234-2515
666132,8/15/12,8/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301916300,CITY RESIDENTIAL,20XX,CALDWELL ST,2012,8,48234-2418
666265,8/15/12,8/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301913300,CITY RESIDENTIAL,20XX,CALDWELL ST,2012,8,48234-2418
665941,8/15/12,8/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301910301,CITY RESIDENTIAL,20XX,CALDWELL ST,2012,8,48234-2418
330389,4/16/12,4/30/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301908300,CITY RESIDENTIAL,20XX,CALDWELL ST,2012,4,48234-2418
330390,4/16/12,4/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301899300,CITY RESIDENTIAL,20XX,BUFFALO ST,2012,4,48234-2415
330338,4/16/12,4/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301883300,CITY RESIDENTIAL,20XX,BLOOM ST,2012,4,48234-2411
861251,10/12/12,10/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301863301,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,10,48234-2364
666254,8/15/12,8/31/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301851300,CITY RESIDENTIAL,20XX,KEYSTONE ST,2012,8,48234-2312
666337,8/15/12,8/31/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301847300,CITY RESIDENTIAL,20XX,KEYSTONE ST,2012,8,48234-2312
330391,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301787300,CITY RESIDENTIAL,20XX,MOENART ST,2012,4,48234-2320
859373,10/12/12,10/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301779302,CITY RESIDENTIAL,20XX,MOENART ST,2012,10,48234-2321
864862,10/12/12,10/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301771302,CITY RESIDENTIAL,20XX,MOENART ST,2012,10,48234-2321
859723,10/12/12,10/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301765301,CITY RESIDENTIAL,20XX,MOENART ST,2012,10,48234-2321
544055,7/23/12,8/7/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801350300,CITY RESIDENTIAL,19XX,CONANT ST,2012,8,48234-1412
666103,8/15/12,8/29/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301762300,CITY RESIDENTIAL,20XX,MOENART ST,2012,8,48234-2320
666204,8/15/12,8/16/12,VOID,318,CC TURN-OFF NON-PAYMENT,7301760300,CITY RESIDENTIAL,20XX,MOENART ST,2012,8,48234-2323
330392,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301754300,CITY RESIDENTIAL,20XX,MOENART ST,2012,4,48234-2322
94497,2/22/12,2/29/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801359301,CITY RESIDENTIAL,20XX,MACKAY ST,2012,2,48234-1448
330288,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301746300,CITY RESIDENTIAL,20XX,MOENART ST,2012,4,48234-2323
330393,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301741300,CITY RESIDENTIAL,20XX,MOENART ST,2012,4,48234-2323
330301,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301736300,CITY RESIDENTIAL,20XX,MOENART ST,2012,4,48234-2324
356274,4/25/12,4/25/12,COMPLETE,324,CC NON-RESIDENTIAL SHUT,7301734300,CITY RESIDENTIAL,20XX,MOENART ST,2012,4,48234-2324
666383,8/15/12,9/7/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301714300,CITY RESIDENTIAL,30XX,E OUTER DR,2012,9,48234-2365
666338,8/15/12,8/28/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301669300,CITY RESIDENTIAL,19XX,CONLEY ST,2012,8,48234-2251
666585,8/15/12,8/28/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301643302,CITY RESIDENTIAL,19XX,CONLEY ST,2012,8,48234-2253
666210,8/15/12,8/28/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301637301,CITY RESIDENTIAL,19XX,CONLEY ST,2012,8,48234-2254
666155,8/15/12,8/28/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301606300,CITY RESIDENTIAL,20XX,CONLEY ST,2012,8,48234-2257
666360,8/15/12,9/7/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301567300,CITY COMMERCIAL,51XX,E 7 MILE RD,2012,9,48234-2343
330395,4/16/12,4/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301559300,CITY RESIDENTIAL,18XX,CONLEY ST,2012,4,48234-2212
860666,10/12/12,10/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301539301,CITY RESIDENTIAL,18XX,CONLEY ST,2012,10,48234-2211
864630,10/12/12,10/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801366302,CITY RESIDENTIAL,20XX,MACKAY ST,2012,10,48234-1449
666460,8/15/12,8/28/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301532300,CITY RESIDENTIAL,18XX,CONLEY ST,2012,8,48234-2214
666470,8/15/12,8/17/12,VOID,318,CC TURN-OFF NON-PAYMENT,7301523300,CITY RESIDENTIAL,18XX,CONLEY ST,2012,8,48234-2213
94480,2/22/12,2/29/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801370300,CITY RESIDENTIAL,20XX,MACKAY ST,2012,2,48234-1448
330303,4/16/12,4/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301518300,CITY RESIDENTIAL,18XX,CONLEY ST,2012,4,48234-2213
666405,8/15/12,8/28/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301499303,CITY RESIDENTIAL,18XX,CONLEY ST,2012,8,48234-2245
859623,10/12/12,10/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301495301,CITY RESIDENTIAL,18XX,CONLEY ST,2012,10,48234-2246
666506,8/15/12,8/28/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301492300,CITY RESIDENTIAL,18XX,CONLEY ST,2012,8,48234-2246
94451,2/22/12,2/29/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801375300,CITY RESIDENTIAL,20XX,MACKAY ST,2012,2,48234-1448
330251,4/16/12,4/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301490300,CITY RESIDENTIAL,19XX,CONLEY ST,2012,4,48234-2248
858645,10/12/12,10/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301488301,CITY RESIDENTIAL,19XX,CONLEY ST,2012,10,48234-2248
666343,8/15/12,8/28/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301462301,CITY RESIDENTIAL,19XX,CONLEY ST,2012,8,48234-2247
330443,4/16/12,4/30/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301456301,CITY RESIDENTIAL,19XX,CONLEY ST,2012,4,48234-2248
858948,10/12/12,10/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301445301,CITY RESIDENTIAL,19XX,CONLEY ST,2012,10,48234-2249
666069,8/15/12,9/13/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301416300,CITY COMMERCIAL,49XX,E 7 MILE RD,2012,9,48234-2243
664297,8/15/12,8/17/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801383300,CITY RESIDENTIAL,20XX,MACKAY ST,2012,8,48234-1448
330397,4/16/12,4/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301410300,CITY RESIDENTIAL,18XX,FENELON ST,2012,4,48234-2216
330448,4/16/12,4/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301402300,CITY RESIDENTIAL,18XX,FENELON ST,2012,4,48234-2216
330398,4/16/12,4/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301401300,CITY RESIDENTIAL,18XX,FENELON ST,2012,4,48234-2216
666588,8/15/12,9/6/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301397300,CITY RESIDENTIAL,18XX,FENELON ST,2012,9,48234-2217
94512,2/22/12,2/29/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801391300,CITY RESIDENTIAL,20XX,MACKAY ST,2012,2,48234-1447
330293,4/16/12,4/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301383300,CITY RESIDENTIAL,18XX,FENELON ST,2012,4,48234-2218
666478,8/15/12,9/6/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301382300,CITY RESIDENTIAL,18XX,FENELON ST,2012,9,48234-2218
666552,8/15/12,9/6/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301366301,CITY RESIDENTIAL,18XX,FENELON ST,2012,9,48234-2218
330334,4/16/12,4/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301351300,CITY RESIDENTIAL,18XX,FENELON ST,2012,4,48234-2221
330417,4/16/12,4/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301332300,CITY RESIDENTIAL,19XX,FENELON ST,2012,4,48234-2222
664324,8/15/12,8/17/12,VOID,318,CC TURN-OFF NON-PAYMENT,801395300,CITY RESIDENTIAL,20XX,MACKAY ST,2012,8,48234-1447
330310,4/16/12,4/30/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301327300,CITY RESIDENTIAL,19XX,FENELON ST,2012,4,48234-2222
666527,8/15/12,9/6/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301323301,CITY RESIDENTIAL,19XX,FENELON ST,2012,9,48234-2223
666392,8/15/12,8/28/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301302300,CITY RESIDENTIAL,18XX,CONLEY ST,2012,8,48234-2210
666371,8/15/12,9/7/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301288301,CITY RESIDENTIAL,19XX,GABLE ST,2012,9,48234-2624
666336,8/15/12,8/28/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301285303,CITY RESIDENTIAL,18XX,CONLEY ST,2012,8,48234-2213
856964,10/12/12,10/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301277304,CITY RESIDENTIAL,19XX,HELEN ST,2012,10,48234-3051
862586,10/12/12,10/19/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301273303,CITY RESIDENTIAL,19XX,CARRIE ST,2012,10,48234-3042
666200,8/15/12,9/10/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301260302,CITY RESIDENTIAL,67XX,COVERT ST,2012,9,48212-2011
856696,10/12/12,10/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301243302,CITY RESIDENTIAL,19XX,CONLEY ST,2012,10,48234-2247
330400,4/16/12,4/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301241301,CITY RESIDENTIAL,20XX,BLOOM ST,2012,4,48234-2407
666118,8/15/12,9/13/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301208301,CITY RESIDENTIAL,68XX,BRIMSON ST,2012,9,48212-2003
94466,2/22/12,2/29/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,801408300,CITY RESIDENTIAL,19XX,MACKAY ST,2012,2,48234-1447
862381,10/12/12,10/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301185306,CITY RESIDENTIAL,18XX,MOENART ST,2012,10,48234-2348
665939,8/15/12,9/11/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301130301,CITY RESIDENTIAL,19XX,HELEN ST,2012,9,48234-3051
862944,10/12/12,11/2/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301128302,CITY RESIDENTIAL,19XX,SYRACUSE ST,2012,11,48234-2553
330401,4/16/12,5/2/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301122301,CITY RESIDENTIAL,19XX,KEYSTONE ST,2012,5,48234-2334
666327,8/15/12,8/30/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301113301,CITY RESIDENTIAL,20XX,CARRIE ST,2012,8,48234-3045
666377,8/15/12,8/24/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301106301,CITY RESIDENTIAL,18XX,BUFFALO ST,2012,8,48234-2435
330309,4/16/12,4/26/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301091301,CITY RESIDENTIAL,18XX,FENELON ST,2012,4,48234-2217
330402,4/16/12,4/20/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301059301,CITY RESIDENTIAL,19XX,BLOOM ST,2012,4,48234-2429
858291,10/12/12,10/18/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301052303,CITY RESIDENTIAL,67XX,VARJO ST,2012,10,48212-1439
666503,8/15/12,8/29/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301049302,CITY RESIDENTIAL,20XX,HELEN ST,2012,8,48234-3057
330285,4/16/12,4/20/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301035302,CITY RESIDENTIAL,19XX,BLOOM ST,2012,4,48234-2431
862155,10/12/12,11/1/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301031304,CITY RESIDENTIAL,20XX,BLOOM ST,2012,11,48234-2411
863062,10/12/12,11/1/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301009301,CITY RESIDENTIAL,19XX,BLOOM ST,2012,11,48234-2464
863617,10/12/12,10/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7301002303,CITY RESIDENTIAL,18XX,CONCORD ST,2012,10,48234-2905
330411,4/16/12,4/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300999302,CITY RESIDENTIAL,20XX,CONCORD ST,2012,4,48234-2916
858630,10/12/12,11/1/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300985304,CITY RESIDENTIAL,18XX,CALDWELL ST,2012,11,48234-2447
330438,4/16/12,4/20/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300977301,CITY RESIDENTIAL,19XX,BLOOM ST,2012,4,48234-2430
862961,10/12/12,11/1/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300970300,CITY RESIDENTIAL,20XX,BLOOM ST,2012,11,48234-2411
666207,8/15/12,9/5/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300968301,CITY RESIDENTIAL,19XX,ALBANY ST,2012,9,48234-2539
666341,8/15/12,9/10/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300958301,CITY RESIDENTIAL,18XX,FILER ST,2012,9,48234-2805
859923,10/12/12,11/1/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300919302,CITY RESIDENTIAL,20XX,BLOOM ST,2012,11,48234-2406
863956,10/12/12,10/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300917305,CITY RESIDENTIAL,19XX,HELEN ST,2012,10,48234-3050
666180,8/15/12,9/6/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300913301,CITY RESIDENTIAL,19XX,DWYER ST,2012,9,48234-2621
330404,4/16/12,5/3/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300911301,CITY RESIDENTIAL,18XX,CONCORD ST,2012,5,48234-2901
666125,8/15/12,9/6/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300899302,CITY RESIDENTIAL,19XX,DWYER ST,2012,9,48234-2621
330429,4/16/12,4/25/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300896302,CITY RESIDENTIAL,18XX,MOENART ST,2012,4,48234-2347
666507,8/15/12,8/29/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300890301,CITY RESIDENTIAL,19XX,MOENART ST,2012,8,48234-2319
860960,10/12/12,11/1/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300861307,CITY RESIDENTIAL,18XX,CALDWELL ST,2012,11,48234-2451
666489,8/15/12,9/6/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300857301,CITY RESIDENTIAL,19XX,DWYER ST,2012,9,48234-2618
859560,10/12/12,10/23/12,COMPLETE,318,CC TURN-OFF NON-PAYMENT,7300850302,CITY RESIDENTIAL,18XX,CONCORD ST,2012,10,48234-2902
